pil1_1,pil2_1,pil3_1,pil4_1,pil5_1,pil6_1,pil7_1,pil8_1,pil9_1,pil10_1,pil11_1,pil12_1,pil13_1,pil14_1,pil15_1,pil16_1,pil17_1,pil18_1,pil19_1,pil20_1,song1_1,song2_1,song3_1,song4_1,song5_1,song6_1,song7_1,song8_1,song9_1,song10_1,song11_1,song12_1,song13_1,song14_1,song15_1,song16_1,song17_1,song18_1,song19_1,song20_1,mist1_1,mist2_1,mist3_1,mist4_1,mist5_1,mist6_1,mist7_1,mist8_1,mist9_1,mist10_1,mist11_1,mist12_1,mist13_1,mist14_1,mist15_1,mist16_1,mist17_1,mist18_1,mist19_1,mist20_1,pq1_1,pq2_1,pq3_1,pq4_1,pq5_1,pq6_1,pq7_1,pq8_1,piltotal,songtot,songa,songb,misttot,mista,mistb,mistc,pqtotal,lpq1_1,lpq2_1,lpq3_1,lpq4_1,lpq5_1,lpq6_1,lpq7_1,lpq8_1,lpq9_1,lpq10_1,lpq11_1,lpq12_1,lpq13_1,lpq14_1,lpq15_1,lpq16_1,lpq17_1,lpq18_1,lpq19_1,lpq20_1,lpqtotal,oq1_1,op2_1,oq3_1,oq4_1,oq5_1,oq6_1,oq7_1,oq8_1,oq9_1,oq10_1,oq11_1,oq12_1,oq13_1,oq14_1,oq15_1,oq16_1,oq17_1,oq18_1,oq19_1,oq20_1,oq21_1,oq22_1,oq23_1,oq24_1,oq25_1,oq26_1,oq27_1,oq28_1,oq29_1,oq30_1,oq31_1,oq32_1,oq33_1,oq34_1,oq35_1,oq36_1,oq37_1,oq38_1,oq39_1,oq40_1,oq41_1,oq42_1,oq43_1,oq44_1,oq45_1,oqtotal,oqsd,oqir,oqsr,sex,years,ethnicit,religiou,grades,pilstarr,pil5,pil15,factor1,factor2,factor3,pilf1mf,pilf2mf,pilf3mf,userid
5,6,6,6,6,7,7,6,7,6,6,5,7,6,4,7,6,6,6,6,5,3,3,3,2,3,4,2,2,4,2,3,2,5,5,5,3,4,3,5,4,3,2,5,2,7,6,4,4,6,2,6,2,3,4,4,1,2,3,2,3,3,1,1,-1,1,0,-1,121,68,33,35,72,19,29,24,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,3,1,2,2,1,1,0,0,0,0,1,0,2,0,2,1,0,2,0,0,3,1,0,0,2,1,2,1,0,0,1,0,0,0,1,2,2,1,0,2,0,0,0,1,39,17,11,11,1,20,1,1,2.7,104,31,90,36,18,37,43,18,29,logo149
6,6,7,7,7,6,5,6,7,7,7,6,6,7,7,6,6,6,5,6,4,3,2,3,4,7,6,5,2,5,3,2,1,5,6,3,2,4,1,6,5,7,7,6,6,7,6,7,7,5,7,7,3,6,6,6,3,6,7,1,0,0,-3,-3,-3,3,0,0,126,74,33,41,115,39,40,36,-6,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,16,0,1,1,3,2,2,0,0,2,1,1,1,0,3,0,4,0,1,1,0,1,1,0,0,0,2,2,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,35,15,9,11,2,19,1,1,3,107,33,93,37,19,38,42,19,32,logo150
5,5,6,6,6,7,6,6,6,5,5,5,6,5,4,6,6,6,6,7,4,4,3,5,5,5,5,3,3,5,5,4,4,4,3,3,2,2,4,5,2,5,5,5,5,7,7,7,7,4,5,4,5,5,5,4,5,5,4,3,3,3,3,3,3,3,3,3,114,78,46,32,99,27,36,36,24,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,16,1,1,1,2,2,2,2,0,1,1,0,2,1,2,2,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,75,37,21,17,2,18,1,1,2.75,99,30,84,34,19,34,40,19,28,logo151
2,1,5,2,3,1,7,3,1,1,1,1,7,2,1,1,1,1,1,1,7,7,5,7,6,5,6,7,7,7,4,7,7,3,5,6,5,2,7,7,3,3,6,6,6,2,2,3,7,1,3,6,2,5,6,6,4,1,7,1,3,3,-3,3,3,3,-3,3,43,117,72,45,80,29,28,23,12,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,3,2,4,4,4,4,4,4,0,2,1,4,4,2,0,3,3,2,2,3,3,4,3,0,2,3,3,2,4,0,4,3,3,4,2,2,0,4,4,4,3,0,2,119,82,22,15,2,19,1,1,4,33,6,37,11,7,13,15,9,7,logo152
6,5,6,6,7,7,7,5,7,7,6,7,5,6,6,7,7,5,5,7,5,3,2,2,1,4,2,2,2,2,2,2,2,3,5,2,1,6,2,4,7,1,1,5,5,7,7,6,6,7,2,4,2,5,4,4,2,5,3,3,3,3,3,3,3,3,3,3,124,54,24,30,86,23,35,28,24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,19,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1,2,2,18,1,1,.75,105,33,91,35,20,40,43,18,32,logo153
6,5,7,7,7,6,7,6,7,7,7,7,1,4,7,6,7,1,5,7,7,2,4,2,5,7,7,2,2,6,2,1,1,2,6,4,1,7,1,7,7,7,7,6,6,7,7,7,7,4,7,7,6,7,5,7,7,1,2,6,3,3,0,3,-3,-3,-3,-3,117,76,25,51,120,30,48,42,-3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,18,1,2,1,3,3,3,1,0,1,1,0,4,1,0,0,1,2,2,1,0,0,2,0,1,1,0,1,3,3,1,0,0,1,1,0,0,1,4,1,3,3,3,1,1,3,61,34,11,16,2,20,1,1,3.21,99,35,82,36,21,41,39,20,33,logo154
6,5,6,7,5,7,6,6,7,7,7,5,4,5,6,6,6,1,5,6,4,2,3,3,5,7,7,4,2,5,1,2,3,5,7,4,2,6,2,6,6,4,5,6,4,7,6,4,6,7,7,7,7,7,6,2,4,7,6,2,3,3,3,3,-3,-3,-3,-3,113,80,34,46,110,33,43,34,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,18,1,0,0,2,2,1,0,0,0,0,0,2,0,2,0,1,0,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,25,9,7,9,1,19,1,1,4,96,33,80,34,18,39,35,18,32,logo155
5,5,6,3,5,7,7,6,7,7,7,7,7,4,7,7,7,7,7,7,6,5,3,4,4,6,6,2,3,3,4,5,4,3,5,6,4,5,4,6,4,3,5,6,4,4,5,3,5,3,4,4,3,4,3,5,3,3,4,4,-2,-1,-1,0,2,-2,3,-1,125,88,45,43,79,24,31,24,-2,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,11,0,2,0,1,1,0,0,0,0,1.18975903614458,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,18.1897590361446,10.1897590361446,2,6,1,18,1,1,3.75,107,31,94,35,20,38,45,19,29,logo156
5,5,6,6,6,7,7,4,6,5,4,2,4,4,2,7,4,6,4,5,4,3,2,5,4,7,7,4,4,7,2,4,4,2,7,7,4,5,2,7,4,5,2,6,5,5,7,6,6,1,6,4,5,7,4,1,4,3,7,2,-2,2,0,-3,3,-3,3,0,99,91,40,51,90,26,30,34,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,10,1,1,1,3,4,2,1.22686567164179,0,1,2,0,2,1,0,3,1,3,2,1,2,0,2,1,1,2,0,1,3,0,1,1,0,1,1,0,1,2,4,1,2,1,2,3,0,1,62.2268656716418,32,17.2268656716418,13,1,19,1,1,3.2,86,25,74,30,15,31,37,15,24,logo157
6,5,5,5,5,1,5,4,4,4,4,3,7,7,1,7,4,7,6,5,5,6,3,6,3,4,7,4,4,6,4,4,3,6,6,3,4,5,5,5,5,6,6,4,3,7,6,4,7,2,4,7,5,5,7,4,2,6,7,4,2,0,-1,1,0,0,3,1,95,93,52,41,101,31,37,33,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,7,0,0,1,2,3,3,2,0,3,2,0,3,1,1,2,2,4,3,2,2,0,3,2,3,2,0,2,2,2,2,2,0,2,3,0,2,3,2,1,1,2,2,1,2,1,78,44,21,13,1,19,1,1,2,82,22,73,30,14,22,36,14,19,logo158
5,6,6,6,5,7,5,5,6,7,6,6,6,6,7,7,5,6,6,5,5,5,4,4,3,6,7,2,2,4,2,3,1,4,2,5,1,6,5,7,7,4,2,4,5,7,7,3,4,7,2,4,1,5,5,5,3,7,6,3,3,3,2,3,3,3,3,3,118,78,36,42,91,29,32,30,23,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,2,1,1,2,2,2,0,1,1,0,2,2,1,1,2,0,1,2,1,1,2,0,1,1,2,2,1,1,1,1,0,1,2,1,2,2,1,1,0,2,1,2,1,1,55,30,16,9,1,19,1,1,3.5,100,28,90,33,16,37,40,16,30,logo159
3,3,4,4,5,5,1,3,5,4,6,5,4,5,5,7,6,5,3,3,4,3,4,4,5,6,7,5,6,5,4,4,2,2,6,5,4,3,4,4,3,2,2,2,4,7,2,3,4,3,2,6,6,2,6,1,1,7,6,7,3,3,3,3,2,0,2,3,86,87,47,40,76,26,32,18,19,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,14,0,2,2,3,3,3,4,0,2,1,2,1,1,3,2,2,3,3,2,2,1,2,3,1,3,2,2,3,3,2,1,4,4,3,2,2,1,2,3,3,3,4,0,4,3,102,57,21,24,1,19,1,1,3.3,75,24,62,22,13,25,27,10,23,logo160
6,7,6,6,6,6,7,6,6,6,6,5,5,6,6,6,6,6,6,6,5,5,3,2,5,6,5,3,3,5,2,2,3,3,5,4,2,4,2,5,6,6,6,6,5,6,7,5,6,6,6,5,5,4,4,7,6,7,6,2,0,0,-2,3,0,0,0,0,120,74,35,39,111,36,40,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,0,2,2,1,1,0,1,1,1,1,0,2,0,2,2,1,1,0,0,2,0,0,0,1,1,1,1,1,0,0,1,2,0,1,1,1,0,0,1,1,0,0,1,35,18,10,7,2,20,1,1,3.51,101,30,90,37,18,36,44,18,29,logo161
5,5,5,7,7,6,7,5,7,7,7,3,6,6,7,1,7,2,6,6,7,7,3,1,3,6,7,7,1,5,2,2,1,2,5,2,2,7,2,7,7,6,7,7,6,7,7,7,7,5,7,5,2,7,7,7,5,7,6,2,2,-2,3,3,-3,-3,-3,-3,112,79,33,46,121,38,44,39,-6,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,13,0,2,1,2,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,22,15,0,7,1,19,1,1,3,92,34,78,35,18,37,41,16,28,logo162
3,3,7,3,5,1,6,5,3,4,4,5,4,4,6,6,5,4,3,5,6,5,6,5,6,7,7,6,4,5,2,4,5,3,5,4,6,4,3,6,7,7,7,7,7,7,7,7,7,6,7,2,7,7,7,7,7,7,7,7,3,3,2,3,-3,-3,-3,-3,86,99,55,44,134,37,55,42,-1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,13,1,3,2,4,2,3,3,1,3,2,0,2,2,2,2,2,2,3,3,1,1,3,2,1,3,0,3,3,3,2,2,0,3,2,2,3,3,3,2,2,3,2,2,1,4,98,58,22,18,2,19,2,1,2.85,70,20,66,22,17,23,30,17,16,logo163
6,7,6,7,5,7,7,5,7,6,7,6,7,4,6,7,7,6,7,6,5,4,3,2,4,6,7,2,1,6,2,3,2,3,4,2,2,6,2,5,6,6,5,7,6,7,6,7,7,6,2,5,6,4,6,4,4,5,6,3,-2,-1,1,-3,2,2,3,-3,126,71,30,41,108,28,46,34,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,0,2,1,2,3,1,3,0,1,0,0,1,0,3,0,2,0,1,2,0,0,1,0,1,1,0,1,2,1,0,0,0,1,2,0,0,1,2,1,0,1,0,0,0,3,40,20,9,11,1,19,1,1,3.4,109,34,92,37,19,40,45,17,33,logo164
5,4,6,6,3,6,4,6,6,5,6,5,6,4,5,7,4,5,3,5,5,2,4,3,5,6,5,4,2,3,2,2,3,2,4,3,2,4,2,6,4,5,5,4,5,4,5,4,5,5,5,4,4,3,5,5,5,4,4,3,0,0,3,3,0,0,-1,0,101,69,33,36,88,27,34,27,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,1,2,2,3,2,2,2,0,1,1,1,1,1,1,0,2,0,1,2,1,1,2,1,0,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,56,29,14,13,1,20,1,1,3.02,88,27,74,27,15,32,28,17,28,logo165
5,5,5,7,5,4,6,3,4,4,4,4,5,6,3,4,5,3,3,3,5,4,3,5,6,5,6,5,5,5,5,3,3,5,4,4,5,4,4,5,5,2,3,5,3,6,4,4,5,4,5,6,4,6,5,5,6,4,4,3,3,3,3,0,0,0,-1,1,88,91,53,38,89,27,33,29,9,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,11,1,1,2,3,3,2,1,1,2,2,2,3,2,2,2,1,2,2,1,2,2,3,2,2,2,1,2,3,2,3,2,0,2,3,0,2,1,3,2,1,2,2,2,1,1,83,47,17,19,2,19,1,1,2,73,23,65,25,13,29,31,11,24,logo166
7,6,7,6,5,7,7,7,5,5,7,5,5,7,7,4,6,6,6,6,6,6,3,7,3,6,7,7,7,5,2,2,6,4,6,7,6,4,4,6,5,7,7,4,4,7,7,7,7,2,7,1,7,7,7,7,7,4,5,2,0,0,0,3,0,0,0,0,121,104,57,47,111,28,41,42,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18,0,1,4,4,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,2,0,2,2,0,4,0,0,1,0,0,1.41715976331361,1,1,0,0,4,0,0,1,1,39.4171597633136,21.4171597633136,6,12,1,23,1,1,3,100,30,91,36,19,37,41,20,32,logo167
3,3,5,5,3,3,7,5,5,5,5,5,6,7,3,5,6,5,5,5,5,5,4,5,7,6,7,5,1,7,2,3,4,3,3,4,4,4,4,4,7,7,7,7,6,7,5,7,7,4,6,5,6,6,7,7,7,6,7,7,3,3,0,3,3,3,0,3,96,87,47,40,128,37,52,39,18,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,12,0,4,3,4,3,4,4,2,4,3,0,3,2,3,3,3,3,3,3,2,2,2,4,2,2,0,2,4,2,2,2,0,2,2,2,1.41715976331361,1,2,2,2,2,2,2,2,1.58529411764706,104.002453880961,59.0024538809607,23,22,2,21,2,1, ,79,26,70,24,16,30,34,15,21,logo168
4,4,7,7,4,4,7,7,5,7,5,4,7,7,4,3,6,7,4,7,5,4,4,4,5,5,7,4,4,4,2,2,2,2,2,6,4,4,6,5,7,4,4,5,4,7,5,2,5,4,4,5,4,4,4,7,6,4,4,4,0,0,3,3,0,0,0,0,110,81,43,38,93,28,34,31,6,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,.867647058823529,1,0,1,13.8676470588235,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,3,2,1,2,0,0,2,1,0,2,0,2,2,1,2,1,0,2,2,0,2,2,2,2,0,2,0,1,2,2,67,36,17,14,2,19,2,1,2.25,92,30,80,28,20,34,39,21,24,logo169
4,5,6,5,4,6,7,6,4,5,3,4,4,5,4,7,4,5,4,5,5,3,2,4,4,5,5,4,4,5,2,2,4,3,5,3,2,2,5,5,4,5,4,6,5,4,6,5,5,6,4,6,4,4,6,2,3,4,4,3,1,1,0,1,-1,-1,0,0,97,74,39,35,90,25,38,27,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,15,1,2,1,2,2,3,1,0,1,1,1,1,1,1,1,1,3,2,2,1,0,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,60,31,18,11,1,21,1,2,3.2,81,21,76,27,15,30,34,17,22,logo170
5,5,7,7,3,7,4,5,5,5,5,4,5,7,4,7,6,3,5,4,2,2,6,2,4,6,5,4,4,4,4,4,4,4,4,4,4,4,4,2,5,6,5,6,2,4,6,3,6,4,4,4,2,2,6,2,2,5,5,1,0,-2,1,-2,1,-2,1,2,103,77,46,31,80,22,32,26,-1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,14,0,2,2,2,2,2,0,0,2,2,0,2,2,2,1,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,76,44,16,16,1,20,2,1, ,88,27,76,28,17,32,31,16,28,logo171
7,5,6,5,6,7,7,5,6,4,7,6,6,7,5,6,6,7,6,6,5,2,2,2,2,6,6,1,1,6,2,2,2,2,2,5,2,5,1,4,6,3,2,3,6,7,7,2,4,5,2,3,2,3,2,2,2,6,5,4,3,2,0,0,0,0,0,0,120,60,21,39,76,24,26,26,5,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,16,0,1,0,3,2,1,0,0,0,0,0,2,0,3,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,2,27,9,5,13,2,19,1,1, ,101,30,90,35,18,36,41,17,32,logo172
3,2,3,4,2,4,1,2,4,3,2,2,6,7,4,3,2,6,1,2,3,3,5,6,5,6,7,6,4,4,2,4,3,3,4,1,2,1,6,3,3,5,5,2,6,1,7,5,6,6,2,6,2,6,6,2,2,7,5,3,2,0,3,3,0,0,0,0,63,78,49,29,87,28,32,27,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,1,1,2,3,2,3,2,1,1,0,0,3,2,1,2,0,0,2,3,2,2,1,3,2,2,0,1,3,1,1,2,0,3,2,0,1,2,2,1,0,0,1,2,0,1,64,34,15,15,1,19,1,1,4,51,14,49,14,7,16,17,7,15,logo173
3,3,4,5,4,5,6,5,4,3,4,3,6,5,6,7,4,5,4,4,5,5,4,6,5,7,6,3,5,5,4,4,4,4,5,6,4,2,3,5,5,4,5,6,5,5,6,5,6,5,5,4,3,3,7,3,5,4,6,2,3,0,3,3,-1,0,0,0,90,92,51,41,94,27,38,29,8,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,14,2,1,3,2,2,2,3,0,0,0,1,3,2,1,1,2,3,2,2,1,3,2,2,1,1,1,1,2,1,1,2,0,1,1,0,2,4,2,1,2,2,1,2,1,1,70,32,23,15,1,20,1,1,3.1,73,21,69,23,12,26,29,13,20,logo174
5,5,6,5,5,3,6,4,4,5,4,3,5,4,4,4,4,4,4,5,4,5,4,5,4,4,7,4,3,6,2,4,5,4,6,5,4,1,4,4,4,4,4,5,4,7,5,2,5,3,5,4,3,2,5,5,2,6,5,4,0,2,-3,-2,-2,2,-2,2,89,85,48,37,84,29,30,25,-3,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,12,0,2,2,3,2,2,2,0,2,2,0,3,2,3,2,2,2,3,1,2,2,3,2,2,2,0,2,3,2,1,2,0,1,1,2,2,3,3,1,3,3,2,2,0,3,84,48,18,18,2,24,1,2,2,75,22,67,27,15,26,33,15,20,logo175
5,6,7,7,6,5,6,6,7,6,6,3,5,5,7,7,6,1,5,6,4,6,2,4,4,6,7,4,2,6,4,2,2,4,4,2,3,6,2,6,7,7,6,5,6,7,7,6,7,6,6,7,5,6,3,6,6,7,7,7,-2,-2,-3,-3,-2,-2,-2,-2,112,80,39,41,124,39,45,40,-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,3,3,4,1,0,1,1,0,2,1,2,2,4,0,2,3,1,0,2,1,1,1,0,3,4,2,1,1,0,1,2,2,1,1,3,2,1,3,2,1,0,1,69,38,15,16,2,20,1,1,3.5,94,32,80,35,19,33,36,19,26,logo176
5,5,6,6,5,6,6,5,5,5,7,6,6,5,5,7,7,6,5,5,6,6,4,5,4,6,6,3,5,5,2,4,2,3,4,5,1,3,1,5,6,6,4,6,6,5,6,6,5,5,4,6,4,5,6,6,2,5,5,4,0,0,-3,-3,-2,-2,-2,-2,113,80,40,40,102,32,41,29,-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,18,1,3,1,4,2,2,1,0,3,1,1,2,1,2,2,1,0,2,1,1,1,3,1,1,3,0,1,4,1,1,2,0,1,3,2,2,3,3,1,3,1,2,1,1,3,75,45,12,18,2,20,1,1,3.6,97,30,83,30,18,36,39,16,30,logo177
4,4,6,5,4,5,4,5,5,5,5,4,6,6,6,6,5,6,4,5,6,4,3,4,4,5,5,3,4,5,2,3,3,5,3,3,3,3,2,4,2,5,5,5,6,6,6,6,6,5,1,7,4,4,5,2,3,6,5,3,3,2,3,3,3,3,3,0,100,74,40,34,92,27,35,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,18,1,2,1,3,2,2,1,0,2,2,0,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,0,2,2,3,2,1,2,1,1,1,1,1,0,1,60,35,12,13,1,19,1,2,3.52,84,25,75,26,16,28,32,16,23,logo178
5,5,6,6,7,6,6,6,6,6,6,6,6,6,6,7,7,2,6,6,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,5,2,2,4,4,6,4,6,5,4,5,5,5,5,5,5,6,6,6,6,5,5,6,4,3,3,3,3,3,3,3,3,3,117,77,45,32,102,30,42,30,24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,18,0,1,0,4,4,1,2,0,3,2,0,2,0,2,1,3,3,2,2,2,2,2,2,2,2,0,2,2,1,4,1,0,1,2,3,2,2,2,2,2,2,2,2,2,2,80,40,22,18,2,19,1,1,2.6,99,31,86,35,19,36,39,18,29,logo179
5,7,6,5,5,5,7,5,6,6,6,6,7,4,5,5,6,7,6,6,4,5,4,2,3,7,7,5,2,4,2,2,4,2,4,4,2,5,2,5,7,4,4,6,5,7,4,5,6,6,2,2,4,6,5,7,4,4,2,1,0,0,-3,-3,-3,0,0,0,115,75,35,40,91,22,38,31,-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,0,2,1,1,1,2,0,1,0,1,2,2,2,1,0,0,0,1,0,0,1,1,1,1,2,2,1,0,2,53,30,12,11,2,21,1,1,3.7,99,29,86,34,18,35,44,17,27,logo180
4,5,4,5,5,5,7,5,4,6,7,5,4,7,4,7,4,4,5,5,4,4,2,3,3,4,5,5,4,5,2,2,3,5,3,5,6,2,5,4,4,3,5,5,6,5,5,4,6,3,5,4,5,6,5,6,4,6,6,1,2,0,-1,2,-1,0,-2,2,102,76,44,32,94,33,32,29,2,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,14,3,2,1,4,2,3,1,0,1,2,1,2,2,2,1,3,1,2,2,1,2,3,2,1,1,1,3,2,1,2,2,1,2,2,1,2,2,4,2,1,3,1,2,0,0,79,40,20,19,2,19,1,1,1.86,84,25,77,28,13,35,36,14,26,logo181
5,6,6,6,5,6,7,5,6,6,6,4,3,7,3,7,6,6,4,6,5,3,2,2,3,6,5,2,2,4,2,2,2,3,3,4,2,6,2,2,6,4,6,7,4,7,6,6,6,5,6,6,3,6,5,7,2,5,6,1,-2,0,-2,-2,-2,-2,-2,-2,110,62,27,35,104,34,39,31,-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,17,1,2,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,3,1,0,1,1,1,0,1,48,26,10,12,2,21,1,1,3.1,93,30,80,31,18,35,40,17,27,logo182
5,5,5,5,5,5,6,5,5,5,5,6,6,6,5,2,5,5,5,5,4,3,4,3,2,5,5,4,3,4,4,3,2,4,3,3,3,3,4,4,6,5,3,6,5,6,6,5,6,4,3,5,5,5,5,4,4,6,5,3,3,2,-2,-2,-1,0,-2,2,101,70,39,31,97,28,37,32,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18,0,2,1,2,2,1,1,1,1,1,0,1,1,1,1,2,0,1,0,1,1,2,1,1,1,0,1,1,0,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,43,25,9,9,2,18,1,1,3.5,84,25,76,30,15,32,36,15,26,logo183
4,5,6,7,5,7,7,7,7,7,7,6,7,4,5,7,5,4,5,5,4,6,4,4,4,5,5,2,3,6,4,3,2,2,4,4,2,4,2,4,7,4,2,4,4,4,6,6,5,4,5,7,4,3,3,6,4,6,3,3,0,0,1,1,3,3,-3,0,117,74,38,36,90,31,33,26,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,18,1,1,1,2,2,2,1,1,1,1,1,2,0,1,0,2,2,2,2,0,1,3,1,0,0,0,2,1,1.05309734513274,1,4,0,1,1,0,1,0,2,2,2,2,2,2,2,2,58.0530973451327,32.0530973451327,13,13,2,19,1,1,2.8,101,31,86,33,16,41,38,18,31,logo184
3,4,5,5,5,5,7,5,4,5,5,3,3,7,6,6,5,5,4,5,3,4,3,3,5,6,7,4,3,3,2,3,4,5,6,7,6,5,5,5,4,6,7,7,5,7,5,6,7,4,6,4,6,7,6,5,4,5,6,1,3,3,3,3,3,3,3,3,97,89,47,42,108,31,41,36,24,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,15,1,2,0,2,2,2,1,0,2,2,1,2,1,0,1,2,1,2,1,2,1,2,1,2,1,0,0,0,1,1,2,0,1,1,1,2,2,2,1,1,0,2,2,1,2,56,32,15,9,1,19,1,1,2.09,77,24,73,25,15,30,35,15,21,logo185
6,6,7,7,7,7,7,6,7,7,7,6,7,7,6,7,7,7,7,7,4,5,2,5,3,7,6,3,2,7,1,2,2,2,5,4,3,3,1,6,5,5,6,6,5,7,7,6,6,5,4,7,4,6,6,2,6,7,6,4,3,3,3,3,-3,0,-3,3,135,73,31,42,110,31,42,37,9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,18,0,3,0,3,2,2,1,0,0,0,0,2,0,2,0,4,0,2,1,0,1,4,0,0,1,1,2,3,0,0,1,0,0,1,0,3,1,4,0,0,2,0,1,0,2,49,23,11,15,2,18,1,1,1.9,115,35,100,39,21,41,48,20,33,logo186
5,6,5,6,5,5,6,5,6,6,6,5,4,6,5,7,6,6,5,6,4,3,4,2,4,6,5,2,3,4,3,3,3,2,4,4,3,3,2,4,6,5,5,7,5,7,6,6,7,3,7,5,5,6,5,5,5,6,6,1,2,2,3,3,-1,2,3,2,111,68,34,34,108,34,38,36,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,0,2,2,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3,0,0,0,2,1,1,1,0,0,0,0,2,0,3,2,0,0,0,3,0,0,0,0,30,18,7,5,1,19,1,1,2.3,94,30,81,32,17,34,40,16,27,logo187
